"country","article_name","revision_id","article_quality","population"
"United States","Edward Kern (police officer)",742129851,"C",321234172
"Armenia","Samson Harutyunyan",742130253,"Stub",3017106
"Denmark","Frank Jensen",742131289,"Start",5676025
"Fiji","Saula Telawa",742136878,"Start",867000
"Congo","Georges Yhambot",742141510,"Stub",4755000
"Bosnia-Herzegovina","Borislav Paravac",742142827,"Stub",3650114
"Suriname","Guno Castelen",742150521,"Stub",576000
"Lebanon","Hassan Qraytim",742156190,"Stub",6185000
"Greece","Leader of the Opposition (Greece)",742156744,"C",11520785
"France","Hervé de Lyrot",742160134,"Start",64346720
"Germany","Herwart von Hohenburg",742160158,"Start",81132000
"Congo","Hilaire Babassana",742161016,"Stub",4755000
"Australia","Peter White (1824–1901)",742185070,"Stub",23888000
"Spain","Anton Roberto",742185111,"Stub",46368000
"Australia","Ray McPharlin",742187877,"Stub",23888000
"Japan","Naoki Tanaka",742209296,"Stub",126866820
"Chad","Abdel Kader Baba-Laddé",742213176,"Stub",13707000
"Lebanon","Abdel Latif El Zein",742213387,"Stub",6185000
"Morocco","Abdeladim El Guerrouj",742213828,"Stub",34121000
"Morocco","Abdessadek Rabiaa",742218102,"Stub",34121000
"Somalia","Abdirizak Ibrahim Mohamed Attash",742219522,"Stub",11123000
"Saudi Arabia","Abdul Aziz Bin Abdullah Al Zamil",742223785,"C",31565109
"Afghanistan","Abdul Qayum Wardak",742229423,"Stub",32247000
"China","Yuan Hong (Jin dynasty)",742229617,"Stub",1371920000
"Maldives","Abdul Rasheed Hussain",742230733,"Stub",346946
"Russia","Kamil Iskhakov",742233912,"Start",144302000
"Russia","Sergei Kukharenko",742234852,"Start",144302000
"Afghanistan","Abdullah Khan Tarzi",742237237,"Start",32247000
"Tanzania","Abdullah Mwinyi",742237674,"Stub",52291000
"Nigeria","Boniface S. Emerengwa",742243239,"Stub",181839400
"Dominican Republic","Miguel Cocco",742246847,"Stub",10508000
"China","Zhang Deguang",742289821,"Start",1371920000
"Norway","Camilla Mollatt",742295462,"Stub",5194411
"Netherlands","Abraham Carel Wertheim",742299047,"Start",16942373
"Colombia","Óscar Tulio Lizcano",742319989,"Start",48218000
"Lithuania","Gintautas Iešmantas",742331471,"Stub",2911203
"Lebanon","Ibrahim al-Abdallah",742340604,"Stub",6185000
"Congo","Jacques Opangault",742351069,"Stub",4755000
"Poland","Jakub Ostroróg",742351397,"Stub",38478001
"Cuba","Juan Nepomuceno de Quesada",742362793,"Start",11139000
"Australia","Harold King (politician)",742372432,"Stub",23888000
"Japan","Hsu Dau-lin",742382669,"C",126866820
"Ireland","James Pat McDaid",742402496,"Start",4630308
"Slovakia","Ivan Mikloš",742420484,"Start",5424051
"Argentina","Rubén Marín",742420860,"Stub",42426000
"Japan","Kenji Utsunomiya",742443060,"C",126866820
"United States","James John Thomas",742470225,"Stub",321234172
"Brazil","José Armando Ribeiro de Paula",742470827,"Stub",204519398
"Japan","Tamayo Marukawa",742484480,"Stub",126866820
"Spain","Matías Alonso Ruiz",742486579,"Stub",46368000
"Greece","Pavlos Oikonomou-Gouras",742497532,"Stub",11520785
"Peru","Luis Solari De La Fuente",742508500,"Stub",31151643
"Congo","Léon Angor",742509529,"Stub",4755000
"Congo","Lévy Makani",742509641,"Stub",4755000
"Congo","Madzengue Younous",742511326,"Stub",4755000
"Morocco","Mohammed ibn Abdessalam ibn Nasir",742511588,"Stub",34121000
"Australia","Frank Broun",742512546,"Start",23888000
"Colombia","Manuel de Jesús Andrade Suárez",742514634,"Start",48218000
"Cuba","Adela Hernández",742515431,"Stub",11139000
"Argentina","Miguel Laurencena",742527885,"Start",42426000
"Tunisia","Nadhir Hamada",742538872,"Stub",11026000
"Albania","Nexhat Agolli",742544909,"Stub",2892000
"Iraq","Adnan al-Assadi",742561228,"Stub",37056000
"Croatia","Adolf Mošinsky",742566840,"Stub",4215000
"Namibia","Muesee Kazapua",742567576,"Stub",2482100
"Netherlands","Adriaan Pauw",742584364,"Start",16942373
"Nigeria","Abdullahi Balarabe Salame",742594594,"Start",181839400
"Vietnam","Võ Hồng Phúc",742600814,"Stub",91714080
"Nepal","Arjun Rai",742602852,"Stub",28039000
"Papua New Guinea","Yali (politician)",742606441,"C",7744600
"Romania","Adriean Videanu",742609770,"Start",19838662
"Spain","Enric Garriga i Trullols",742618230,"Start",46368000
"Canada","Esau Schafer",742618365,"Stub",35833000
"Belgium","Jacob van Artevelde",742678689,"Start",11211064
"Nigeria","Patrick Koshoni",742684693,"Start",181839400
"Finland","Platon Ivanovich Ivanov",742689850,"Start",5476031
"Congo","Pierre M'Vouama",742691590,"Stub",4755000
"Congo","Pierre Nzila",742691630,"Start",4755000
"Germany","Armin Mohler",742697315,"Start",81132000
"Ukraine","Opanas Fedenko",742699774,"Stub",42828300
"Italy","Ferdinando Marescalchi",742702236,"Start",62466780
"Congo, Dem. Rep. of","Raymond Ramazani Baya",742707920,"Start",73340200
"Pakistan","Haji Muhammmed Aslam Khan Khichi",742712473,"Stub",199047300
"Iraq","Imad Ahmad Sayfour",742712524,"Stub",37056000
"Turkey","Kemal Burkay",742712603,"Stub",78215000
"Iraq","Ahmed Uthman",742713798,"C",37056000
"Iraq","Haji Mala Saeed Kirkukli Zada",742713833,"Stub",37056000
"Pakistan","Iffat Liaqat Ali Khan",742713848,"Stub",199047300
"Iraq","Saleh Yousefi",742713885,"Stub",37056000
"Mexico","Rubén Jaramillo",742718944,"C",127017000
"France","Pierre-Jean-Baptiste Chaussard",742760793,"Start",64346720
"Estonia","Ago Silde",742762874,"Stub",1310504
"Lebanon","Mohammad Al Hajj Hassan",742763522,"Stub",6185000
"Japan","List of Japanese politicians",742764259,"Stub",126866820
"France","Agosti Xaho",742766308,"Stub",64346720
"Nepal","Bam Shah",742768404,"Start",28039000
"Brazil","Jorge Tibiriçá Piratininga",742774083,"Start",204519398
"Chile","Agustín Edwards Ossandón",742795546,"Stub",18025000
"Argentina","Néstor Ahuad",742808252,"Stub",42426000
"Azerbaijan","Fuad Gahramanli",742810649,"Stub",9651000
"Palestinian Territory","Fuad Kokaly",742810698,"Stub",4481195
"Philippines","Ruben Torres",742813881,"Stub",102965300
"Sudan","Mubarak al Fadil al Mahdi",742821828,"Stub",40883900
"Philippines","Exequiel Javier",742838735,"Start",102965300
"Lebanon","Salim Abd an-Nur",742839325,"Stub",6185000
"Congo","Simon Gokana",742850835,"Stub",4755000
"China","Tang Kesan",742864648,"Start",1371920000
"Somalia","Template:Somali ministries",742866253,"Stub",11123000
"Italy","Rinaldo Del Bo",742871239,"Stub",62466780
"Zimbabwe","Nyasha Chikwinya",742899761,"Start",17354000
"Russia","Mikhail Mikhailovich Golitsyn",742905460,"Stub",144302000
"New Zealand","Archie Taiaroa",742924900,"Stub",4598066
"Palestinian Territory","Janet Mikhail",742930612,"Stub",4481195
"Jordan","Akram al-Homsi",742931478,"Stub",8118000
"Ghana","Akwasi Osei-Adjei",742940328,"Stub",27672800
"Benin","Francis Covi",742947393,"Stub",10583034
"Mali","Al-Qadi Aqib ibn Mahmud ibn Umar",742959475,"Stub",16749000
"Canada","Michael S. Martin",742989409,"Stub",35833000
"Luxembourg","Alain Meyer",742997477,"Stub",569202
"Iceland","Ingibjörg H. Bjarnason",743006619,"Start",330828
"Uruguay","Amílcar Vasconcellos",743007866,"Stub",3562000
"Philippines","Asuncion A. Perez",743008921,"Stub",102965300
"Argentina","Nestor García-Veiga",743019666,"Stub",42426000
"Costa Rica","Rafael Francisco Osejo",743024451,"Start",4832000
"Pakistan","Khalid Ali Z. Qazi",743025935,"Stub",199047300
"Chile","Luis Claro Solar",743029369,"Start",18025000
"Jamaica","Edward Rushworth (diplomat)",743048860,"Start",2727000
"Ireland","Leonard Grey, 1st Viscount Grane",743056395,"Start",4630308
"Congo, Dem. Rep. of","Mulumba Lukoji",743061455,"Stub",73340200
"Nigeria","Samuel Ogeh",743083415,"Stub",181839400
"China","Lu Cheng",743125708,"B",1371920000
"Australia","Ian Black (politician)",743138345,"Stub",23888000
"Colombia","Juan Gabriel Uribe Vegalara",743146747,"Start",48218000
"Bulgaria","Danail Papazov",743151792,"Stub",7181000
"Israel","Nahum Hofree",743163391,"Stub",8375384
"Lebanon","Nazem Qadri",743163411,"Stub",6185000
"Peru","Oscar Ugarte Ubillús",743168208,"Stub",31151643
"Luxembourg","Alex Krieps",743170906,"Stub",569202
"China","Yongqi, Prince Rong",743176960,"C",1371920000
"Brazil","Henrique de Beaurepaire-Rohan",743180124,"Stub",204519398
"Brazil","Jarbas Vasconcelos",743180518,"Stub",204519398
"Ethiopia","Sophia Yilma",743186718,"C",98148000
"Philippines","Karina Constantino David",743187290,"C",102965300
"Nigeria","Tatari Ali",743190896,"Start",181839400
"Bolivia","David Toro",743210630,"Start",10475500
"Iran","Akbar Ranjbarzadeh",743221155,"Stub",78483446
"Spain","Simón González de Acosta",743223673,"Stub",46368000
"Cyprus","George Perdikes",743232324,"Stub",1153000
"Japan","Satoshi Akao",743245389,"Stub",126866820
"Netherlands","Hendrik Lodewijk Drucker",743272961,"Stub",16942373
"Liberia","Joseph Woah-Tee",743277310,"Start",4503000
"United States","Trembling Earth",743281119,"Stub",321234172
"San Marino","Umberto Barulli",743299582,"Start",33000
"Taiwan","Huang Kuo-chung",743302784,"Stub",23468000
"Bahamas","Clement T. Maynard",743304801,"C",377000
"Spain","Vicente Uribe",743313689,"GA",46368000
"Lebanon","Waheed el Solh",743329940,"Stub",6185000
"Switzerland","Walther Bringolf",743335254,"Stub",8292851
"Canada","Wayne Jim",743342114,"Stub",35833000
"Luxembourg","Ali Kaes",743346860,"Stub",569202
"Canada","William Angus Dickson",743352732,"Stub",35833000
"Bangladesh","Sheikh Abdul Aziz (Bangladeshi politician)",743353267,"Stub",160411000
"France","Yves Guéna",743373256,"Start",64346720
"Congo","Émile Mokoko Wongolo",743379968,"Start",4755000
"United States","Harry Woods (Illinois politician)",743383299,"Stub",321234172
"Czech Republic","Jana Juřenčáková",743423675,"Stub",10551227
"Armenia","Vahan Hovhannisyan",743435898,"Start",3017106
"Armenia","Hakob Zavriev",743436564,"Stub",3017106
"Peru","Jaime Yoshiyama",743459800,"Start",31151643
"Iraq","Mohammad Tofiq Rahim",743491830,"Start",37056000
"San Marino","Innocenzo Bonelli",743495424,"Stub",33000
"Egypt","Abbas Halim",743531941,"C",89074000
"Croatia","Dragan Vulin",743532539,"Start",4215000
"Yemen","Ahmad Daifallah Al-Azeib",743536220,"Stub",26737000
"United States","Kent Kane Parrot",743537215,"C",321234172
"United States","Damien Marchesseault",743537444,"Start",321234172
"Vietnam","Nguyễn Hải Thần",743539131,"Start",91714080
"Vietnam","Nguyễn Thiện Thuật",743541180,"Start",91714080
"Serbia","Dušan A. Popović",743552922,"Stub",7097190
"Australia","Percy Colquhoun",743562047,"C",23888000
"Brazil","Bernardo de Sousa Campos",743567591,"Stub",204519398
"Germany","Bernhard Schottländer",743567653,"Start",81132000
"Bulgaria","Konstantin Trenchev",743585297,"Stub",7181000
"Federated States of Micronesia","Gideon Doone",743585747,"Stub",103000
"Bulgaria","Emil Koshlukov",743586351,"Stub",7181000
"Brazil","Dário Berger",743633180,"Stub",204519398
"Armenia","Stepan Demirchyan",743654952,"Start",3017106
"Liberia","Benjamin Anderson (adventurer)",743663755,"Start",4503000
"Saudi Arabia","Abdulaziz al-Tuwaijri",743672478,"Start",31565109
"Mexico","Juan Bandini",743678577,"C",127017000
"Mexico","José Antonio Estudillo",743681693,"Start",127017000
"United States","Nicole Murray-Ramirez",743686472,"Start",321234172
"Mexico","Emperor of Mexico",743694777,"Stub",127017000
"Belgium","Manuel Abramowicz",743699049,"Start",11211064
"Australia","Robert Barr (Australian politician)",743700475,"Stub",23888000
"Cameroon","Edouard Nomo-Ongolo",743755003,"Stub",23739000
"Belize","Elfreda Reyes",743756821,"C",368000
"Spain","Francisco de Santillán y Argote",743769815,"Stub",46368000
"Cameroon","Françoise Foning",743770874,"Start",23739000
"Spain","Ramiriáñez Bravo de Saravia",743771342,"Start",46368000
"Belize","Gwendolyn Lizarraga",743782613,"C",368000
"Moldova","Carol Schmidt",743787301,"Stub",4109000
"Indonesia","Ignatius Joseph Kasimo Hendrowahyono",743796238,"Stub",255741973
"Kenya","Israel Somen",743800296,"Stub",44306000
"Poland","Jakub Szydłowiecki",743802027,"Start",38478001
"Canada","James Laxer",743802406,"Start",35833000
"Poland","Jan Kanty Moszyński",743802873,"Stub",38478001
"Philippines","Liza Maza",743803280,"Start",102965300
"France","Jean Laurain",743803661,"Stub",64346720
"Cameroon","Jean-Baptiste Beleoken",743803777,"Start",23739000
"India","John Geekie",743806845,"Stub",1314097616
"Spain","Juan Luis de Camarena",743811136,"Stub",46368000
"Denmark","Jørgen Olufsen",743812351,"Stub",5676025
"Mexico","Flora Guerrero",743818780,"Stub",127017000
"New Zealand","Kevin Smith (conservationist)",743818899,"Stub",4598066
"Malaysia","Lamri Ali",743819105,"Stub",30788840
"Germany","Michael Sladek",743819607,"Start",81132000
"Norway","Einar Håndlykken",743820127,"Stub",5194411
"Brazil","Tarcisio Feitosa da Silva",743820414,"Stub",204519398
"Germany","Gerhard Thielcke",743820561,"Stub",81132000
"Germany","Heffa Schücking",743821508,"Stub",81132000
"Japan","Hirofumi Yamashita",743821592,"Stub",126866820
"Peru","Evaristo Nugkuag",743822349,"Stub",31151643
"Israel","Ran Kunik",743847536,"Stub",8375384
"China","Sun Xiaodi",743855788,"Stub",1371920000
"Nigeria","Odigha Odigha",743856621,"Stub",181839400
"Mexico","Jesús León Santos",743856663,"Stub",127017000
"Chile","Juan Pablo Orrego",743856703,"Stub",18025000
"Paraguay","Elías Díaz Peña",743856883,"Stub",7020000
"Argentina","Sofia Gatica",743857526,"Stub",42426000
"Sudan","Amin Hassan Omar Abdullah",743857828,"Start",40883900
"Norway","Silje Lundberg",743857880,"Stub",5194411
"Spain","Vicente Álvarez Areces",743857973,"Stub",46368000
"Nigeria","Aminu Safana",743862677,"Stub",181839400
"Pakistan","Amir Khan (MQM)",743866967,"Stub",199047300
"Poland","Paweł Finder",743885783,"Start",38478001
"Ireland","Barney Rock",743896501,"Start",4630308
"Spain","García Rodrígues",743907565,"Stub",46368000
"Tanzania","Issa Kassim Issa",743920089,"Stub",52291000
"Jamaica","Winston V. Jones",743924921,"Stub",2727000
"Canada","Robert Duncan Wilmot",743934426,"Start",35833000
"Kenya","Armigel Wade",743935844,"Start",44306000
"Ireland","Lady Bellew",743940414,"Start",4630308
"Cameroon","Laurent Esso",743942200,"Start",23739000
"Vietnam","Nguyễn Hữu Bài",743949157,"Start",91714080
"Peru","Lizardo Alzamora Porras",743952328,"Stub",31151643
"Argentina","Ana Corradi",743954654,"Stub",42426000
"Hungary","Macchiedo",743955929,"Stub",9835030
"Cameroon","Marcel Niat Njifenji",743958341,"Start",23739000
"Poland","Michał Florian Rzewuski",743964245,"Stub",38478001
"Zimbabwe","Naomi Nhiwatiwa",743971092,"Start",17354000
"India","Nihal Singh Takshak",743974915,"Start",1314097616
"Morocco","Omar Jazouli",743978434,"Stub",34121000
"Italy","Osvaldo Gnocchi-Viani",743980377,"C",62466780
"Iraq","Naseer al-Chaderchi",743981184,"Stub",37056000
"Moldova","Anatol Plugaru",743990903,"Stub",4109000
"Russia","Anatoly Popov",743995303,"Stub",144302000
"Bulgaria","Pavel Chernev",743995417,"Start",7181000
"Kiribati","Teburoro Tito",744009008,"Start",113400
"Italy","Giacomo Durazzo",744026154,"Start",62466780
"Ghana","MPs elected in the Ghanaian parliamentary election, 1979",744027147,"Start",27672800
"Sri Lanka","Hugh Cleghorn (colonial administrator)",744047617,"Start",20868800
"Nicaragua","Ignacio Chávez (President of Nicaragua)",744054397,"Stub",6262000
"Russia","Sergei Mikhailovich Smirnov",744076751,"Stub",144302000
"Austria","Andreas Hörtnagl",744078619,"Stub",8615955
"United Kingdom","John Gutch (governor)",744080830,"Start",65092000
"Kenya","Amos Wako",744085168,"Start",44306000
"Australia","Bertie Johnston",744086722,"Start",23888000
"Nigeria","Mohammed Bello Adoke",744087654,"Start",181839400
"Sierra Leone","Abu Aiah Koroma",744093022,"Stub",6502960
"United States","Muhlenberg family",744097921,"Start",321234172
"Bangladesh","Pulin De",744107018,"Stub",160411000
"United Kingdom","R. Jones",744108246,"Stub",65092000
"Costa Rica","Rafael Calderón Muñoz",744108635,"Start",4832000
"Philippines","Roberto Puno",744112000,"Stub",102965300
"Sierra Leone","Andrew Juxon-Smith",744115104,"Stub",6502960
"United Kingdom","S. Wilson",744115990,"Stub",65092000
"Hungary","Salo Weisselberger",744117326,"Start",9835030
"Mexico","Fernando Solana",744117606,"Start",127017000
"Nigeria","Samuel Bassey",744117777,"Start",181839400
"Bulgaria","Bogomil Bonev",744119472,"C",7181000
"Morocco","Sidi al-Ayachi",744123117,"Start",34121000
"Germany","Stefan Herdt",744130468,"Stub",81132000
"Ukraine","Vitaly Zholobov",744152756,"Start",42828300
"Poland","Andrzej Maria Gołaś",744152943,"Stub",38478001
"Belgium","André-Eugène Pirson",744155652,"Start",11211064
"Belgium","André Kempinaire",744163651,"Stub",11211064
"France","Pierre Louis Alfred Duprat",744164351,"Stub",64346720
"France","Paul Cotte",744187029,"Stub",64346720
"Germany","Christian August von Eyben",744205127,"Start",81132000
"Morocco","Hamid Chabat",744214941,"Stub",34121000
"Palestinian Territory","Hind Khoury",744229617,"Stub",4481195
"Suriname","Angelic Alihusain-del Castilho",744235302,"Start",576000
"Hungary","Anna Kéthly",744237385,"Start",9835030
"Portugal","Fernão Álvares da Maia",744246406,"Stub",10349000
"Portugal","Álvaro Gonçalves da Maia",744247625,"Stub",10349000
"Portugal","Martim da Maia",744249693,"Stub",10349000
"Morocco","Abdelouahed Belkeziz",744258891,"Start",34121000
"Canada","William Steeves",744260793,"Start",35833000
"Ghana","Agyen Kokobo",744260859,"Start",27672800
"Chile","Alicia Cañas Zañartu",744263464,"Stub",18025000
"Kenya","Mugabe Were",744265558,"Start",44306000
"Cyprus","Andreas Efstratiou",744265673,"Stub",1153000
"France","André Henry",744265969,"Stub",64346720
"Netherlands","Annelies Verstand",744266822,"Stub",16942373
"Germany","Arthur Brill",744269361,"Stub",81132000
"Morocco","Aziza Bennani",744270945,"Stub",34121000
"United Kingdom","Bartholomew Beale",744272424,"Start",65092000
"Spain","Bartolomé González de Villaverde",744272445,"Stub",46368000
"Libya","Bashir al-Rabiti",744272507,"Start",6317000
"Albania","Behar Shtylla",744274019,"Stub",2892000
"Tanzania","Ania Said Chaurembo",744275097,"Stub",52291000
"India","Bindeshwari Prasad Verma",744275939,"Stub",1314097616
"Ghana","Anima Wilson",744279179,"Stub",27672800
"Paraguay","Carlos Morphi",744281747,"Stub",7020000
"Cambodia","Hun Many",744291790,"Stub",15417100
"Mexico","Guadalupe Borja",744295196,"Stub",127017000
"Fiji","David Ariu Christopher",744295688,"Stub",867000
"Estonia","Linda Eenpalu",744300441,"Stub",1310504
"Portugal","Elvino de Brito",744319127,"Stub",10349000
